movieId,title,genres
4773,The Final Cut,Sci-Fi|Thriller
5610,Surviving Christmas,Comedy
6008,The Grudge,Horror|Mystery|Thriller
5429,Alfie,Comedy|Drama|Romance
2580,Sideways,Comedy|Drama|Romance
1168,The Machinist,Drama|Mystery|Thriller
2342,Vera Drake,Drama
1545,Saw,Horror|Mystery|Thriller
1426,Ray,Drama
5010,Birth,Drama|Mystery
755,The Incredibles,Action|Adventure|Animation|Children|Comedy
7239,The Polar Express,Adventure|Animation|Children|Fantasy|IMAX
7653,Kinsey,Drama
6029,Seed of Chucky,Comedy|Horror
4326,After the Sunset,Action|Adventure|Comedy|Crime|Thriller
4001,Bridget Jones: The Edge of Reason,Comedy|Drama|Romance
6615,Finding Neverland,Drama
7631,National Treasure,Action|Adventure|Drama|Mystery|Thriller
1670,Bad Education,Drama|Thriller
2863,The SpongeBob SquarePants Movie,Adventure|Animation|Children|Comedy
8928,Alexander,Action|Adventure|Drama|War
4389,Christmas with the Kranks,Children|Comedy
6903,Closer,Drama|Romance
1983,House of Flying Daggers,Action|Drama|Romance
7861,Ocean's Twelve,Action|Comedy|Crime|Thriller
5279,Blade: Trinity,Action|Fantasy|Horror|Thriller
8717,D.A.R.Y.L.,Adventure|Children|Sci-Fi
7762,Fire in the Sky,Drama|Mystery|Sci-Fi
2083,Love Me If You Dare,Drama|Romance
2561,The Hunchback of Notre Dame,Drama|Horror
219,Sherlock Jr.,Comedy|Fantasy|Romance
150,Scarface,Crime|Drama
1161,Fury,Drama|Film-Noir
1248,Mr. Deeds Goes to Town,Comedy|Romance
2119,Great Expectations,Drama
2066,The Stranger,Drama|Film-Noir|Thriller
1693,The Lady from Shanghai,Drama|Film-Noir|Mystery
5431,The Three Musketeers,Action|Adventure|Drama|Romance
5993,King Solomon's Mines,Action|Adventure|Romance
240,The Young and the Damned,Crime|Drama
1232,A Star Is Born,Drama|Musical
6617,Pickpocket,Crime|Drama
45,Harakiri,Drama
1770,Mutiny on the Bounty,Adventure|Drama|Romance
834,Onibaba,Drama|Horror|War
464,The Battle of Algiers,Drama|War
746,A Charlie Brown Christmas,Animation|Children|Comedy
255,Andrei Rublev,Drama|War
972,Au Hasard Balthazar,Crime|Drama
6671,Batman,Action|Adventure|Comedy
2801,Point Blank,Action|Crime|Drama|Thriller
3212,Asterix and Cleopatra,Action|Adventure|Animation|Children|Comedy
2589,Zabriskie Point,Drama|Romance
1487,Duel,Action|Mystery|Thriller
1052,They Call Me Trinity,Comedy|Western
8925,Dark Star,Comedy|Sci-Fi|Thriller
5038,Sisters,Horror|Thriller
8919,Emmanuelle,Drama|Romance
997,The Holy Mountain,Drama
1837,The Twelve Tasks of Asterix,Action|Adventure|Animation|Children|Comedy|Fantasy
7036,French Connection II,Action|Crime|Drama|Thriller
1881,The Passenger,Drama
446,1900,Drama|War
8526,High Anxiety,Comedy|Thriller
7773,"New York, New York",Drama|Musical|Romance
1939,Hair,Comedy|Drama|Musical
4361,Blue Thunder,Action|Crime|Drama
7374,The Day After,Drama|Sci-Fi
8402,Twilight Zone: The Movie,Fantasy|Horror|Sci-Fi|Thriller
8942,The Ewok Adventure,Adventure|Children|Fantasy|Sci-Fi
5178,"Silent Night, Deadly Night",Horror|Thriller
1199,Police Story,Action|Comedy|Crime|Thriller
7655,The Quiet Earth,Drama|Mystery|Sci-Fi
4218,Spies Like Us,Comedy
721,The Sacrifice,Drama
1449,A Better Tomorrow,Crime|Drama|Thriller
7023,Prince of Darkness,Fantasy|Horror|Sci-Fi|Thriller
1353,The Bourne Identity,Action|Adventure|Drama|Mystery|Thriller
8283,Killer Klowns from Outer Space,Comedy|Horror|Sci-Fi
3283,Moonwalker,Musical
7137,Life Is a Long Quiet River,Comedy
549,Kiki's Delivery Service,Adventure|Animation|Children|Drama|Fantasy
7899,Cry-Baby,Comedy|Musical|Romance
2100,It,Drama|Fantasy|Horror|Mystery|Thriller
8077,Lionheart,Action
6829,State of Grace,Crime|Drama|Thriller
1829,Days of Being Wild,Drama|Romance
1793,Johnny Stecchino,Comedy
1755,Only Yesterday,Animation|Drama
7595,Quigley Down Under,Adventure|Drama|Western
6517,Captain America,Action|Fantasy|Sci-Fi|Thriller|War
8097,City Hunter,Action|Comedy|Romance
597,Porco Rosso,Adventure|Animation|Comedy|Fantasy|Romance
4675,Fortress,Action|Sci-Fi
1292,Sonatine,Action|Comedy|Crime|Drama
1392,Fist of Legend,Action|Drama
5615,Major League II,Comedy
1249,A Pure Formality,Crime|Film-Noir|Mystery|Thriller
381,Whisper of the Heart,Animation|Drama|Romance
6826,Pusher,Crime|Thriller
7457,Emma,Romance
7701,Gummo,Drama
3098,The Lion King II: Simba's Pride,Adventure|Animation|Children|Musical|Romance
8939,Beowulf,Action|Horror|Sci-Fi
6492,From Dusk Till Dawn 2: Texas Blood Money,Comedy|Crime|Horror
2499,Gia,Drama|Romance
2610,Who Am I?,Action|Adventure|Comedy|Sci-Fi|Thriller
56,Neon Genesis Evangelion: The End of Evangelion,Action|Animation|Drama|Fantasy|Sci-Fi
1860,Kirikou and the Sorceress,Adventure|Animation|Children|Fantasy
8834,Taxi 2,Action|Comedy
6665,2046,Drama|Fantasy|Romance|Sci-Fi
1942,Batman Beyond: Return of the Joker,Action|Animation|Crime|Sci-Fi|Thriller
2522,Audition,Drama|Horror|Mystery|Romance|Thriller
1645,Asterix & Obelix: Mission Cleopatra,Adventure|Comedy|Fantasy
509,Joint Security Area,Crime|Drama|Mystery|Thriller|War
4905,The Accidental Spy,Action|Comedy|Thriller
5699,Darkness,Horror|Mystery
6915,Blood: The Last Vampire,Action|Animation|Horror
6512,American Psycho II: All American Girl,Comedy|Crime|Horror|Mystery|Thriller
4678,Ali G Indahouse,Comedy
8998,Cube 2: Hypercube,Horror|Mystery|Sci-Fi
6366,Pulse,Horror|Mystery|Thriller
1120,My Sassy Girl,Comedy|Romance
8662,Dead End,Comedy|Horror|Mystery|Thriller
1337,Sympathy for Mr. Vengeance,Crime|Drama
7840,Suicide Club,Horror|Mystery|Thriller
6444,A Sound of Thunder,Action|Adventure|Drama|Sci-Fi|Thriller
7806,The Lion King 1½,Adventure|Animation|Children|Comedy
2545,Remember Me,Comedy|Drama|Romance
2278,The Animatrix,Action|Animation|Drama|Sci-Fi
3635,11:14,Comedy|Crime|Drama|Mystery|Thriller
5692,Tremors 4: The Legend Begins,Action|Comedy|Horror|Sci-Fi|Thriller|Western
5014,Bring It On Again,Comedy
8230,In Hell,Action|Drama|Thriller
3552,Lemony Snicket's A Series of Unfortunate Events,Adventure|Children|Comedy|Fantasy
1843,A Very Long Engagement,Drama|Mystery|Romance|War
1921,Ghost in the Shell 2: Innocence,Action|Animation|Drama|Sci-Fi|Thriller
2374,The Cat Returns,Adventure|Animation|Children|Fantasy
7326,Ju-on: The Grudge,Horror
4219,Red Lights,Drama
4121,One Missed Call,Horror|Mystery
3257,The Jacket,Drama|Mystery|Sci-Fi|Thriller
8764,Millions,Children|Comedy|Crime|Drama|Fantasy
6541,Starship Troopers 2: Hero of the Federation,Action|Horror|Sci-Fi|War
1010,The Sea Inside,Drama
8911,Spanglish,Comedy|Drama|Romance
734,The Chorus,Drama
8805,The Interpreter,Drama|Thriller
8996,Open Water,Drama|Thriller
3185,Layer Cake,Crime|Drama|Thriller
1365,The Return,Drama
4928,Flight of the Phoenix,Action|Adventure
3529,Mean Creek,Drama|Thriller
5569,The Ring Two,Drama|Horror|Mystery|Thriller
3398,Azumi,Action|Adventure|Drama|Thriller
310,Tae Guk Gi: The Brotherhood of War,Action|Drama|War
6921,A Scanner Darkly,Animation|Drama|Mystery|Sci-Fi|Thriller
340,Million Dollar Baby,Drama
6595,Hotel Rwanda,Drama|War
6771,Charlie and the Chocolate Factory,Adventure|Children|Comedy|Fantasy|IMAX
570,3-Iron,Drama|Romance
6740,The Life Aquatic with Steve Zissou,Adventure|Comedy|Fantasy
2145,The Aviator,Drama
2068,The Phantom of the Opera,Drama|Musical|Romance
3158,The Woodsman,Drama
8913,In Good Company,Comedy|Drama
8835,Meet the Fockers,Comedy
7060,A Love Song for Bobby Long,Drama
6937,The Merchant of Venice,Drama
5800,White Noise,Drama|Horror|Mystery|Sci-Fi|Thriller
7267,Ruby & Quentin,Comedy|Crime
7327,Appleseed,Action|Animation|Fantasy|Sci-Fi
2080,The Many Adventures of Winnie the Pooh,Animation|Children|Musical
6359,Elektra,Action|Adventure|Crime|Drama
5322,Racing Stripes,Children|Comedy
1053,Coach Carter,Drama
228,Rocco and His Brothers,Crime|Drama
225,Memories of Murder,Crime|Drama|Mystery|Thriller
5525,The Chase,Action|Adventure|Comedy|Crime|Romance|Thriller
477,Downfall,Drama|War
1987,Assault on Precinct 13,Action|Crime|Drama|Thriller
5844,Are We There Yet?,Children|Comedy
6586,Alone in the Dark,Action|Horror|Sci-Fi|Thriller
8794,Hide and Seek,Horror|Mystery|Thriller
6383,Boogeyman,Drama|Horror|Mystery|Thriller
3594,The Wedding Date,Comedy|Romance
302,Nobody Knows,Drama
5799,Employee of the Month,Comedy|Drama
9034,Double Dragon,Action|Adventure|Sci-Fi
34,Howl's Moving Castle,Adventure|Animation|Fantasy|Romance
3404,Steamboy,Action|Animation|Drama|Sci-Fi
3828,Gorgeous,Action|Comedy|Romance
7900,Hitch,Comedy|Romance
8272,Bride & Prejudice,Comedy|Musical|Romance
6753,Constantine,Action|Fantasy|Horror|Thriller
6561,Son of the Mask,Adventure|Children|Comedy|Fantasy
8832,Night Watch,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
5534,Man of the House,Action|Comedy
1461,Kung Fu Hustle,Action|Comedy
5431,The Three Musketeers,Action|Adventure|Comedy
1174,Control,Comedy|Crime|Drama|Mystery
6017,Cursed,Horror|Thriller
4701,The Pacifier,Action|Comedy
9004,Be Cool,Comedy|Crime|Musical
8768,Hostage,Action|Crime|Drama|Thriller
8429,Robots,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
943,Elevator to the Gallows,Crime|Drama|Thriller
8982,Cube Zero,Horror|Mystery|Sci-Fi|Thriller
8626,Ice Princess,Children|Comedy|Drama
4139,Melinda and Melinda,Comedy|Drama
5531,Miss Congeniality 2: Armed and Fabulous,Adventure|Comedy|Crime
5029,Guess Who,Comedy|Romance
8651,D.E.B.S.,Action|Comedy
2368,Pom Poko,Animation|Comedy|Drama|Fantasy
793,Knockin' on Heaven's Door,Action|Comedy|Crime|Drama
4270,We're No Angels,Comedy|Crime|Drama
1532,Memories,Animation|Fantasy|Sci-Fi|Thriller
1400,Sin City,Action|Crime|Film-Noir|Mystery|Thriller
3866,Beauty Shop,Comedy
5168,Sahara,Action|Adventure|Comedy
4149,Fever Pitch,Comedy|Romance
246,A Special Day,Drama|War
8920,Tanguy,Comedy
1848,Brothers,Drama
441,Ivan's Childhood,Drama|War
372,A Trip to the Moon,Action|Adventure|Fantasy|Sci-Fi
1905,Carrie,Drama|Horror|Thriller
7456,The Hitchhiker's Guide to the Galaxy,Adventure|Comedy|Sci-Fi
3857,The Amityville Horror,Horror|Thriller
3606,A Lot Like Love,Comedy|Drama|Romance
6371,xXx: State of the Union,Action|Crime|Thriller
6861,Kingdom of Heaven,Action|Drama|Romance|War
3126,House of Wax,Horror|Thriller
6672,Crash,Crime|Drama
1057,Mysterious Skin,Drama|Mystery
7771,Vampire Hunter D,Animation|Fantasy|Horror
3225,Unleashed,Action|Crime|Drama|Thriller
1524,Star Wars: Episode III - Revenge of the Sith,Action|Adventure|Sci-Fi
5423,Kicking & Screaming,Comedy
4188,Monster-in-Law,Comedy|Romance
6876,Madagascar,Adventure|Animation|Children|Comedy
7548,The Longest Yard,Comedy|Drama
1131,Cinderella Man,Drama|Romance
8240,The Sisterhood of the Traveling Pants,Adventure|Comedy|Drama
2510,Lords of Dogtown,Action|Comedy|Drama
7408,Mr. & Mrs. Smith,Action|Adventure|Comedy|Romance
7125,High Tension,Horror|Thriller
2691,Quo Vadis,Drama|Romance
754,Batman Begins,Action|Crime|IMAX
4609,The Perfect Man,Comedy|Drama|Romance
8855,Land of the Dead,Action|Horror|Thriller
6356,Bewitched,Comedy|Fantasy|Romance
6836,Me and You and Everyone We Know,Comedy|Drama
6691,The Edukators,Comedy|Crime|Drama|Romance
8138,War of the Worlds,Action|Adventure|Sci-Fi|Thriller
5949,Rebound,Comedy
5733,Dark Water,Drama|Horror|Thriller
6862,The Beat That My Heart Skipped,Drama
5467,Fantastic Four,Action|Adventure|Sci-Fi
8222,Wedding Crashers,Comedy|Romance
2594,Hustle & Flow,Crime|Drama
7463,The Island,Action|Sci-Fi|Thriller
7147,The Devil's Rejects,Action|Crime|Horror
8993,Last Days,Drama
2402,November,Drama|Mystery
4032,Sky High,Action|Adventure|Children|Comedy
6087,Stealth,Action|Adventure|Sci-Fi|Thriller
5208,Must Love Dogs,Comedy|Romance
5588,The Order,Action|Adventure|Drama|Thriller
1664,Serenity,Action|Adventure|Sci-Fi
6878,Broken Flowers,Comedy|Drama
5885,The Dukes of Hazzard,Action|Adventure|Comedy
6237,Deuce Bigalow: European Gigolo,Comedy
7690,The Skeleton Key,Drama|Horror|Mystery|Thriller
7070,Four Brothers,Action|Crime|Drama
7782,The Great Raid,Action|Drama|War
3045,Animal Farm,Animation|Drama
8624,Red Eye,Horror|Thriller
3349,Hidden,Drama|Mystery|Thriller
5934,Valiant,Adventure|Animation|Children|Comedy|Fantasy|War
5379,The Brothers Grimm,Comedy|Fantasy|Horror|Thriller
6124,The Cave,Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
6820,The Constant Gardener,Drama|Thriller
3729,Transporter 2,Action|Crime|Thriller
6846,Just Like Heaven,Comedy|Fantasy|Romance
3769,Proof,Drama
6626,Lord of War,Action|Crime|Drama|Thriller|War
5408,Cry_Wolf,Drama|Horror|Mystery|Thriller
6659,Everything Is Illuminated,Comedy|Drama
2952,Police Story 2,Action|Comedy|Crime|Thriller
2453,New Police Story,Action|Crime|Drama
6319,Doom,Action|Horror|Sci-Fi
5092,Domino,Crime|Drama|Thriller
3947,Waiting...,Comedy
6922,An Unfinished Life,Drama
5571,The Man,Action|Comedy|Crime
7895,The Exorcism of Emily Rose,Crime|Drama|Horror|Thriller
8372,Flightplan,Action|Drama|Thriller
1093,Corpse Bride,Animation|Comedy|Fantasy|Musical|Romance
2077,Green Street Hooligans,Crime|Drama
6701,A History of Violence,Action|Crime|Drama|Thriller
7171,Oliver Twist,Drama
2099,The Greatest Game Ever Played,Drama
6816,Capote,Crime|Drama
6720,Final Fantasy VII: Advent Children,Action|Adventure|Animation|Fantasy|Sci-Fi
5179,Into the Blue,Action|Adventure|Crime|Thriller
8468,MirrorMask,Adventure|Children|Drama|Fantasy
2282,Kiss Kiss Bang Bang,Comedy|Crime|Mystery|Thriller
1319,A Bittersweet Life,Action|Crime|Drama
539,A Short Film About Love,Drama|Romance
8775,The Wraith,Action|Horror|Sci-Fi|Thriller
4279,In Her Shoes,Comedy|Drama
3101,The Squid and the Whale,Comedy|Drama
4691,Two for the Money,Drama
581,Brokeback Mountain,Drama|Romance
4209,Elizabethtown,Comedy|Drama|Romance
2178,North Country,Drama
2624,"Good Night, and Good Luck.",Crime|Drama
2710,The Proposition,Crime|Drama|Western
7211,The Fog,Action|Horror|Mystery|Thriller
7785,Stay,Thriller
8880,The Legend of Zorro,Action|Adventure|Drama|Western
4410,The Weather Man,Comedy|Drama
7779,Saw II,Horror|Thriller
8923,Prime,Comedy|Drama|Romance
5986,American Pie Presents: Band Camp,Comedy
6868,Manderlay,Drama
8672,Revolver,Crime|Drama|Thriller
7586,Jarhead,Action|Drama|War
5205,Chicken Little,Action|Adventure|Animation|Children|Comedy|Sci-Fi
2550,Dead Man's Shoes,Crime|Thriller
4259,Just Friends,Comedy|Romance
8457,Syriana,Drama|Thriller
3670,Derailed,Drama|Thriller
5228,Creep,Horror|Thriller
211,Pride & Prejudice,Drama|Romance
4058,Wolf Creek,Crime|Horror|Thriller
3017,The Descent,Adventure|Drama|Horror|Thriller
557,Harry Potter and the Goblet of Fire,Adventure|Fantasy|Thriller|IMAX
1250,Walk the Line,Drama|Musical|Romance
6899,Rent,Drama|Musical|Romance
1451,C.R.A.Z.Y.,Drama
6712,Breakfast on Pluto,Comedy|Drama
5177,The Libertine,Drama
2241,The Bird with the Crystal Plumage,Crime|Horror|Mystery|Thriller
1703,Match Point,Crime|Drama|Romance
6721,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure|Children|Fantasy
981,King Kong,Action|Adventure|Drama|Fantasy|Thriller
813,Memoirs of a Geisha,Drama|Romance
3726,The Family Stone,Comedy|Drama|Romance
3918,The Matador,Comedy|Drama|Thriller
2766,The Three Burials of Melquiades Estrada,Adventure|Crime|Drama
6713,Munich,Action|Crime|Drama|Thriller
2605,The Producers,Comedy|Musical
6784,Transamerica,Adventure|Comedy|Drama
8985,Rumor Has It...,Comedy|Drama|Romance
4354,Cheaper by the Dozen 2,Adventure|Comedy
4147,Fun with Dick and Jane,Comedy|Crime
5704,The Ringer,Comedy
8395,Casanova,Action|Adventure|Comedy|Drama|Romance
2671,Luxo Jr.,Animation|Children
8022,The New World,Adventure|Drama|Romance
1107,Lady Vengeance,Crime|Drama|Mystery|Thriller
8926,Hostel,Horror
8030,Grandma's Boy,Comedy
7418,Tristan & Isolde,Drama|Romance
1467,Glory Road,Drama
2384,Last Holiday,Comedy
4063,Hoodwinked!,Animation|Children|Comedy
7815,Underworld: Evolution,Action|Fantasy|Horror
4904,Casper Meets Wendy,Adventure|Children|Comedy|Fantasy
2203,Project A,Action|Comedy
6705,Sophie Scholl: The Final Days,Drama|War
913,The World's Fastest Indian,Drama
8906,Bandidas,Action|Comedy|Crime|Western
3625,Annapolis,Drama
5553,Big Momma's House 2,Action|Comedy|Crime
7525,Nanny McPhee,Children|Comedy|Fantasy
4552,Final Destination 3,Horror|Mystery|Thriller
1011,Imagine Me & You,Comedy|Drama|Romance
5360,The Pink Panther,Adventure|Comedy|Crime
8464,Curious George,Adventure|Animation|Children|Comedy
5325,Firewall,Crime|Drama|Thriller
5526,When a Stranger Calls,Horror|Thriller
6300,Freedomland,Crime|Drama
2882,Eight Below,Action|Adventure|Drama|Romance
6552,Date Movie,Comedy|Romance
2909,Running Scared,Action|Crime|Thriller
6292,Ultraviolet,Action|Fantasy|Sci-Fi|Thriller
4426,Just My Luck,Comedy|Romance
6366,Pulse,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
8422,16 Blocks,Crime|Thriller
5469,Failure to Launch,Comedy|Romance
426,V for Vendetta,Action|Sci-Fi|Thriller|IMAX
3621,She's the Man,Comedy|Romance
2229,Thank You for Smoking,Comedy|Drama
7972,Find Me Guilty,Comedy|Crime|Drama
1569,Inside Man,Crime|Drama|Thriller
6851,Tsotsi,Crime|Drama
8571,Aquamarine,Children|Comedy|Fantasy
4278,The Hills Have Eyes,Drama|Horror|Thriller
6428,The Shaggy Dog,Adventure|Children|Comedy|Fantasy
257,The Lives of Others,Drama|Romance|Thriller
3298,Take the Lead,Drama
1329,Lucky Number Slevin,Crime|Drama|Mystery
1347,Volver,Comedy|Drama
2780,Akeelah and the Bee,Drama
5351,Stay Alive,Horror|Sci-Fi|Thriller
9020,Basic Instinct 2,Crime|Drama|Mystery|Thriller
3530,Brick,Crime|Drama|Film-Noir|Mystery
7996,Slither,Comedy|Horror|Sci-Fi
5289,The Benchwarmers,Comedy
6334,Friends with Money,Comedy|Drama|Romance
2494,Candy,Drama|Romance
9000,Scary Movie 4,Comedy|Horror
6912,Hard Candy,Drama|Thriller
8905,The Sentinel,Crime|Drama|Thriller
5876,The Wild,Adventure|Animation|Children|Comedy|Fantasy
7927,Silent Hill,Fantasy|Horror|Thriller
7325,Kinky Boots,Comedy|Drama
2599,The Protector,Action|Comedy|Crime|Thriller
7184,Mission: Impossible III,Action|Adventure|Thriller
5259,RV,Adventure|Children|Comedy
2470,United 93,Crime|Drama
6914,Stick It,Comedy
5815,An American Haunting,Drama|Horror|Mystery|Thriller
7917,Over the Hedge,Adventure|Animation|Children|Comedy
8951,Poseidon,Action|Adventure|Thriller|IMAX
7214,The Da Vinci Code,Drama|Mystery|Thriller
8537,X-Men: The Last Stand,Action|Sci-Fi|Thriller
5244,The Break-Up,Comedy|Drama|Romance
1473,Peaceful Warrior,Drama
6838,Cars,Animation|Children|Comedy
1600,The Omen,Horror|Thriller
8649,Nacho Libre,Comedy
6809,The Lake House,Drama|Fantasy|Romance
3888,Click,Adventure|Comedy|Drama|Fantasy|Romance
1616,The Devil Wears Prada,Comedy|Drama
1761,Pirates of the Caribbean: Dead Man's Chest,Action|Adventure|Fantasy
8990,"You, Me and Dupree",Comedy
6873,Clerks II,Comedy
5866,Lady in the Water,Drama|Fantasy|Mystery
9018,My Super Ex-Girlfriend,Comedy|Fantasy|Romance
7400,Marie Antoinette,Drama|Romance
3314,Career Opportunities,Comedy|Romance
7841,High School Musical,Children|Comedy|Drama|Musical|Romance
8261,The Fast and the Furious: Tokyo Drift,Action|Crime|Drama|Thriller
5847,Garfield: A Tail of Two Kitties,Animation|Children|Comedy
8962,Superman Returns,Action|Adventure|Sci-Fi|IMAX
799,Little Miss Sunshine,Adventure|Comedy|Drama
6694,Babel,Drama|Thriller
330,Army of Shadows,Action|Drama|Thriller|War
5233,Little Man,Comedy
7430,Monster House,Animation|Children|Fantasy|Mystery
9005,Snakes on a Plane,Action|Comedy|Horror|Thriller
7749,Scoop,Comedy|Fantasy|Mystery
8737,Talladega Nights: The Ballad of Ricky Bobby,Action|Comedy
7814,Night at the Museum,Action|Comedy|Fantasy|IMAX
8875,World Trade Center,Drama
8912,Miami Vice,Action|Crime|Drama|Thriller
423,The Pursuit of Happyness,Drama
4427,John Tucker Must Die,Comedy|Romance
5608,The Ant Bully,Adventure|Animation|Children|Comedy|Fantasy|IMAX
7577,Crank,Action|Thriller
3743,Chaos,Action|Crime|Drama|Thriller
3338,Step Up,Drama|Romance
6168,Zoom,Adventure|Comedy|Drama|Fantasy
7549,Half Nelson,Drama
8286,Tideland,Drama|Fantasy|Thriller
1375,Adam's Apples,Comedy|Drama
6161,Material Girls,Children|Comedy|Drama
8609,Accepted,Comedy
3078,Crime Busters,Action|Adventure|Comedy|Crime
2065,The Illusionist,Drama|Fantasy|Mystery|Romance
6833,The Queen,Drama
5227,Beerfest,Comedy
2964,Invincible,Drama
725,The Red Balloon,Children|Fantasy
3033,Angel-A,Comedy|Drama|Fantasy|Romance
1705,The Wicker Man,Horror|Mystery|Thriller
1632,The Wind That Shakes the Barley,Drama|War
4015,Severance,Comedy|Horror|Thriller
8889,Hollywoodland,Crime|Drama|Mystery|Thriller
5882,The Covenant,Action|Horror|Thriller
4920,The Last Kiss,Comedy|Drama
8795,Idiocracy,Adventure|Comedy|Sci-Fi|Thriller
7010,The Tiger and the Snow,Comedy|Drama|Romance|War
6841,The Fountain,Drama|Fantasy|Romance
1208,Fear City: A Family-Style Comedy,Comedy
6799,The Science of Sleep,Comedy|Drama|Fantasy|Romance
5743,The Black Dahlia,Crime|Drama|Mystery|Thriller
2776,Gridiron Gang,Drama
1047,Apocalypto,Adventure|Drama|Thriller
7973,Flyboys,Action|Adventure|Drama|War
7012,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
645,Pan's Labyrinth,Drama|Fantasy|Thriller
2482,The Guardian,Action|Adventure|Drama
4373,Open Season,Adventure|Animation|Children|Comedy|IMAX
6011,School for Scoundrels,Comedy|Crime
145,The Departed,Crime|Drama|Thriller
4472,The Texas Chainsaw Massacre: The Beginning,Horror|Thriller
5799,Employee of the Month,Comedy
5139,Man of the Year,Comedy|Thriller
5088,The Marine,Action|Drama|Thriller
513,Feast,Action|Comedy|Horror|Thriller
6737,Little Children,Drama|Romance
4051,Deliver Us from Evil,Documentary
1512,The Last King of Scotland,Drama|Thriller
8797,Shortbus,Comedy|Drama|Romance
937,Children of Men,Action|Adventure|Drama|Sci-Fi|Thriller
126,The Prestige,Drama|Mystery|Sci-Fi|Thriller
3449,Flags of Our Fathers,Drama|War
8596,Saw III,Crime|Horror|Thriller
3915,Flushed Away,Animation|Comedy
1744,Perfume: The Story of a Murderer,Crime|Drama|Thriller
5962,The Santa Clause 3: The Escape Clause,Comedy|Fantasy
7429,A Good Year,Comedy|Drama|Romance
1085,Casino Royale,Action|Adventure|Thriller
4240,Happy Feet,Adventure|Animation|Children|Comedy|IMAX
3408,Déjà Vu,Action|Sci-Fi|Thriller
8581,Bobby,Drama
6749,The Holiday,Comedy|Romance
8433,Harsh Times,Action|Crime|Drama
4744,Fast Food Nation,Drama
2837,The Great Train Robbery,Crime|Western
7138,Tenacious D in The Pick of Destiny,Adventure|Comedy|Musical
1123,Blood Diamond,Action|Adventure|Crime|Drama|Thriller|War
4179,Charlotte's Web,Children|Comedy|Drama|Fantasy
9019,Eragon,Action|Adventure|Fantasy
6889,Rocky Balboa,Action|Drama
2060,The Painted Veil,Drama|Romance
3366,We Are Marshall,Drama
8750,The Good Shepherd,Drama|Thriller
7083,Dreamgirls,Drama|Musical
404,Freedom Writers,Drama
6796,Inland Empire,Drama|Mystery|Thriller
6743,Notes on a Scandal,Drama
6283,DOA: Dead or Alive,Action|Adventure
6923,Curse of the Golden Flower,Action|Drama
1343,Letters from Iwo Jima,Drama|War
6296,Black Christmas,Action|Horror|Thriller
6804,Stomp the Yard,Drama|Musical
7710,Miss Potter,Drama
4774,Primeval,Horror|Thriller
7537,Alpha Dog,Crime|Drama
3135,The Hitcher,Action|Horror|Thriller
2401,After the Wedding,Drama
6627,Bridge to Terabithia,Adventure|Children|Fantasy
7117,Waitress,Comedy|Drama|Romance
5129,Catch and Release,Comedy|Drama|Romance
8208,Smokin' Aces,Action|Crime|Drama|Thriller
6580,Epic Movie,Adventure|Comedy
5597,The Messengers,Drama|Horror|Thriller
8933,Because I Said So,Comedy|Drama|Romance
8830,Hannibal Rising,Drama|Horror|Thriller
5805,Norbit,Comedy|Romance
554,Ratatouille,Animation|Children|Drama
4087,The Astronaut Farmer,Drama
8171,It's a Boy Girl Thing,Comedy|Romance
7189,The Odyssey,Adventure|Drama|Fantasy
4005,Unknown,Drama|Mystery|Thriller
8994,Ghost Rider,Action|Fantasy|Thriller
6551,Breach,Drama|Thriller
8508,Music and Lyrics,Comedy|Romance
8529,The Number 23,Drama|Mystery|Thriller
3420,Black Snake Moan,Drama
1083,Hot Fuzz,Action|Comedy|Crime|Mystery
8894,Next,Action|Sci-Fi|Thriller
1178,Zodiac,Crime|Drama|Thriller
782,Meshes of the Afternoon,Fantasy
5030,Wild Hogs,Adventure|Comedy
6697,300,Action|Fantasy|War|IMAX
8517,Starter for 10,Drama|Romance
8804,The Last Mimzy,Adventure|Children|Sci-Fi
8658,Priceless,Comedy|Romance
3848,The Host,Comedy|Drama|Horror|Sci-Fi|Thriller
1816,Becoming Jane,Drama|Romance
3806,Premonition,Drama|Fantasy|Mystery|Thriller
8500,Dead Silence,Horror|Mystery|Thriller
2293,Reign Over Me,Drama
714,Pride,Drama
2542,Shooter,Action|Drama|Thriller
8883,TMNT,Action|Adventure|Animation|Children|Comedy|Fantasy
1336,Black Book,Drama|Thriller|War
7570,The Lookout,Crime|Drama|Thriller
4528,Blades of Glory,Comedy|Romance
5591,Are We Done Yet?,Comedy
8965,The Reaping,Horror|Thriller
6877,Meet the Robinsons,Action|Adventure|Animation|Children|Comedy|Sci-Fi
6839,Sunshine,Adventure|Drama|Sci-Fi|Thriller
1332,How the Grinch Stole Christmas!,Animation|Comedy|Fantasy|Musical
7347,Disturbia,Drama|Thriller
1971,Fracture,Crime|Drama|Mystery|Thriller
4035,Vacancy,Horror|Thriller
